bucket,file,total_lines,size_bytes,peak_rss_kb,iteration,load_ms,modify_ms,save_ms,total_ms
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,9,0.035853,0.000506,0.0595,0.095859
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,10,0.036262,0.000504,0.05839,0.095156
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,11,0.035898,0.000517,0.058535,0.09495
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,12,0.037493,0.000527,0.062348,0.100368
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,13,0.037561,0.000536,0.062733,0.10083
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,14,0.037721,0.000577,0.062542,0.10084
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,15,0.037777,0.000538,0.061943,0.100258
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,16,0.038284,0.00053,0.062274,0.101088
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,17,0.037902,0.000545,0.067828,0.106275
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,18,0.037814,0.000584,0.06301,0.101408
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,19,0.037124,0.000524,0.062052,0.0997
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,20,0.036881,0.000528,0.061936,0.099345
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,21,0.037736,0.000515,0.062014,0.100265
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,22,0.037845,0.000525,0.06625,0.10462
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,23,0.039014,0.00055,0.064555,0.104119
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,24,0.038737,0.000544,0.064697,0.103978
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,25,0.0386,0.000505,0.075242,0.114347
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,26,0.038834,0.000632,0.065288,0.104754
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,27,0.038492,0.000634,0.065037,0.104163
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,28,0.038929,0.000605,0.064331,0.103865
Small (<100 lines),unicode-and-special-chars.yml,7,189,4564,29,0.038587,0.000547,0.064873,0.104007
Small (<100 lines),configs.yml,10,165,4568,0,0.281856,0.010224,0.339687,0.631767
