bucket,file,total_lines,size_bytes,peak_rss_kb,iteration,load_ms,modify_ms,save_ms,total_ms
Medium (100-500 lines),BD2KGenomics__dcc-ops__boardwalk_docker-compose.yml.yml,176,4899,4700,27,0.557325,0.000859,0.490847,1.04903
Medium (100-500 lines),BD2KGenomics__dcc-ops__boardwalk_docker-compose.yml.yml,176,4899,4700,28,0.516445,0.000746,0.490528,1.00772
Medium (100-500 lines),BD2KGenomics__dcc-ops__boardwalk_docker-compose.yml.yml,176,4899,4700,29,0.512322,0.000776,0.490809,1.00391
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,0,0.908663,0.004935,0.893826,1.80742
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,1,0.790259,0.001059,0.784618,1.57594
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,2,0.786922,0.001035,0.787375,1.57533
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,3,0.793305,0.001058,0.782471,1.57683
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,4,0.783683,0.000873,0.755433,1.53999
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,5,0.807145,0.001018,0.777727,1.58589
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,6,0.773471,0.000874,0.755176,1.52952
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,7,0.778806,0.00098,0.778771,1.55856
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,8,0.774509,0.000966,0.754012,1.52949
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,9,0.807581,0.001208,0.842444,1.65123
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,10,0.835277,0.001315,0.765328,1.60192
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,11,0.780593,0.000931,0.778713,1.56024
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,12,0.802977,0.000911,0.82665,1.63054
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,13,0.782727,0.000881,0.785857,1.56947
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,14,0.828356,0.000938,0.785799,1.61509
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,15,0.835237,0.000917,0.759361,1.59552
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,16,0.825181,0.00099,0.773333,1.5995
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,17,0.889557,0.000951,0.792655,1.68316
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,18,0.803821,0.00101,0.782174,1.587
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,19,0.867177,0.001189,0.865761,1.73413
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,20,0.784963,0.001015,0.758813,1.54479
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,21,0.799863,0.000985,0.835954,1.6368
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,22,0.879591,0.000932,0.757079,1.6376
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,23,0.798894,0.000996,0.76355,1.56344
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,24,0.782757,0.000848,0.795066,1.57867
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,25,0.769459,0.000995,0.760861,1.53131
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,26,0.774779,0.000821,0.757801,1.5334
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,27,0.80803,0.000995,0.757272,1.5663
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,28,0.794371,0.000918,0.775007,1.5703
Medium (100-500 lines),BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,261,7147,4860,29,0.798458,0.001,0.863209,1.66267
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,0,0.928002,0.006914,0.879763,1.81468
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,1,0.808798,0.001135,0.804199,1.61413
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,2,0.842462,0.001095,0.813415,1.65697
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,3,0.799593,0.001021,0.811606,1.61222
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,4,0.807978,0.000993,0.852219,1.66119
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,5,0.85937,0.00104,0.80816,1.66857
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,6,0.831765,0.001021,0.824146,1.65693
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,7,0.845383,0.001134,0.805969,1.65249
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,8,0.81357,0.000903,0.781187,1.59566
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,9,0.848035,0.001013,0.805078,1.65413
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,10,0.837337,0.000928,0.8143,1.65257
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,11,0.824012,0.001466,0.84256,1.66804
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,12,0.837647,0.000996,0.797818,1.63646
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,13,0.843631,0.000939,0.795013,1.63958
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,14,0.84834,0.000984,0.833622,1.68295
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,15,0.847444,0.001068,0.817285,1.6658
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,16,0.871621,0.000977,0.794057,1.66665
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,17,0.827204,0.001074,0.792126,1.6204
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,18,0.81746,0.000909,0.834496,1.65287
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,19,0.859691,0.001223,0.806759,1.66767
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,20,0.846676,0.001098,0.792589,1.64036
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,21,0.843217,0.001037,0.818449,1.6627
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,22,0.855977,0.000947,0.797949,1.65487
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,23,0.847958,0.001345,0.82328,1.67258
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,24,0.843154,0.001056,0.798833,1.64304
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,25,0.847856,0.001019,0.833688,1.68256
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,26,0.832502,0.000852,0.816835,1.65019
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,27,0.857914,0.000887,0.82478,1.68358
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,28,0.868591,0.000902,0.814808,1.6843
Medium (100-500 lines),BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,262,8213,4836,29,0.857511,0.00093,0.807405,1.66585
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,0,0.56137,0.006319,0.585701,1.15339
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,1,0.427413,0.001933,0.455968,0.885314
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,2,0.4272,0.001627,0.454807,0.883634
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,3,0.423102,0.001551,0.456357,0.88101
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,4,0.421353,0.001486,0.446175,0.869014
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,5,0.42128,0.001538,0.421641,0.844459
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,6,0.410577,0.001465,0.420172,0.832214
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,7,0.411681,0.001478,0.422118,0.835277
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,8,0.40694,0.001426,0.421782,0.830148
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,9,0.42696,0.001543,0.507762,0.936265
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,10,0.297583,0.001994,0.272573,0.57215
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,11,0.277669,0.000724,0.268055,0.546448
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,12,0.276902,0.000649,0.262725,0.540276
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,13,0.276087,0.000558,0.260876,0.537521
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,14,0.274913,0.000524,0.261162,0.536599
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,15,0.272577,0.000627,0.261766,0.53497
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,16,0.310666,0.000645,0.26268,0.573991
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,17,0.274406,0.000626,0.269221,0.544253
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,18,0.289096,0.000903,0.271363,0.561362
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,19,0.28217,0.001053,0.291115,0.574338
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,20,0.285857,0.001427,0.28422,0.571504
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,21,0.283594,0.001033,0.27513,0.559757
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,22,0.278684,0.000856,0.273198,0.552738
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,23,0.313003,0.001004,0.283801,0.597808
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,24,0.275339,0.000639,0.262963,0.538941
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,25,0.275735,0.00058,0.260164,0.536479
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,26,0.310724,0.000668,0.262136,0.573528
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,27,0.274604,0.000541,0.268837,0.543982
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,28,0.286877,0.000602,0.26525,0.552729
Medium (100-500 lines),CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,108,2582,4656,29,0.293203,0.000836,0.297968,0.592007
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,0,1.45593,0.007365,1.39346,2.85675
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,1,1.30894,0.002459,1.29875,2.61014
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,2,1.00559,0.002811,0.928476,1.93688
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,3,0.918162,0.001191,0.836186,1.75554
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,4,0.947503,0.001205,0.832938,1.78165
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,5,0.910438,0.000977,0.834444,1.74586
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,6,0.998966,0.000865,0.834817,1.83465
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,7,0.910607,0.000796,0.833157,1.74456
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,8,0.902739,0.000886,0.86678,1.77041
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,9,0.907435,0.000923,0.829923,1.73828
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,10,0.915303,0.001025,0.872684,1.78901
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,11,0.996081,0.001365,0.883661,1.88111
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,12,0.92514,0.001128,0.872449,1.79872
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,13,0.919783,0.000871,0.914705,1.83536
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,14,1.03875,0.001589,0.981706,2.02204
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,15,1.024,0.001592,0.910024,1.93562
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,16,1.05659,0.001301,0.991926,2.04982
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,17,1.04668,0.001904,0.995676,2.04426
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,18,1.17444,0.002225,1.06316,2.23982
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,19,0.924328,0.001865,0.888534,1.81473
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,20,1.02716,0.001195,0.9559,1.98425
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,21,0.905865,0.001038,0.839407,1.74631
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,22,0.992252,0.001197,0.973553,1.967
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,23,1.01215,0.001091,0.972246,1.98549
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,24,1.01819,0.001041,0.963428,1.98266
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,25,0.929205,0.001067,0.903652,1.83392
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,26,1.02235,0.00147,1.0907,2.11452
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,27,0.911832,0.001176,0.853263,1.76627
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,28,0.910159,0.001033,0.834478,1.74567
Medium (100-500 lines),CNR-ISMAR__iws__docker-compose.yml.old.yml,306,9649,4788,29,0.921624,0.000955,0.834871,1.75745
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,0,0.842473,0.008174,1.00165,1.8523
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,1,0.494657,0.002235,0.561799,1.05869
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,2,0.464869,0.000809,0.484145,0.949823
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,3,0.459639,0.00074,0.485528,0.945907
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,4,0.459537,0.000651,0.514802,0.97499
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,5,0.462016,0.000775,0.48139,0.944181
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,6,0.45747,0.000667,0.480302,0.938439
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,7,0.456925,0.000661,0.483443,0.941029
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,8,0.457701,0.000644,0.511404,0.969749
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,9,0.458141,0.000554,0.478013,0.936708
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,10,0.458316,0.000548,0.48236,0.941224
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,11,0.455362,0.000585,0.484158,0.940105
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,12,0.455325,0.00059,0.498431,0.954346
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,13,0.472618,0.000586,0.480879,0.954083
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,14,0.457909,0.000535,0.481306,0.93975
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,15,0.45805,0.000639,0.484736,0.943425
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,16,0.460239,0.000589,0.484395,0.945223
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,17,0.494103,0.000601,0.483109,0.977813
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,18,0.478634,0.000719,0.506318,0.985671
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,19,0.462791,0.000627,0.502795,0.966213
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,20,0.459411,0.000559,0.482957,0.942927
Medium (100-500 lines),DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,144,4617,4688,21,0.486728,0.000726,0.483849,0.971303
