op,file,service,before,after,total_lines,actual_changed_lines,expected_changed_lines,locality_ratio,baseline_noise_changed_lines,incremental_changed_lines,adjusted_locality_ratio,elapsed_s,status
image,Ragdata__labstacks__src_svc_wallos_docker-compose.yml.yml,wallos,bellamy/wallos:latest,bellamy/wallos:cm-test-9.9,16,7,1,0.142857,6,1,1.0,0.0045,OK
image,Rahul-jooluru__AgentChain__docker-compose.yml.yml,postgres,postgres:16-alpine,postgres:cm-test-9.9,22,4,1,0.25,3,1,1.0,0.0048,OK
image,Reggy501__edutrack__attendance-service_docker-compose.yml.yml,db,postgres:15,postgres:cm-test-9.9,35,4,1,0.25,3,1,1.0,0.005,OK
image,RichardUchotski__spring-boot-fullstack__docker-compose.yml.yml,amigoscode-rsu-api,rsmithuchot1/amigoscode-rsu-api,rsmithuchot1/amigoscode-rsu-api:cm-test-9.9,37,7,1,0.142857,6,1,1.0,0.0047,OK
image,Rishabhmannu__banking-observability-platform__backups_20250623_174521_docker-compose.yml.yml,cadvisor,gcr.io/cadvisor/cadvisor:latest,gcr.io/cadvisor/cadvisor:cm-test-9.9,243,40,1,0.025,39,1,1.0,0.009,OK
image,RitwikRishRaj__CN-SUMMER__docker-compose.yml.yml,db,postgres:15-alpine,postgres:cm-test-9.9,74,12,1,0.083333,11,1,1.0,0.0068,OK
image,RobertoLangarica__udg-vivo__VIVO_docker-compose.yml.yml,solr,vivoweb/vivo-solr:latest,vivoweb/vivo-solr:cm-test-9.9,36,7,1,0.142857,6,1,1.0,0.0061,OK
image,SONLE03__ClothingStoreE__docker-compose.yml.yml,db,mysql:8.0.35,mysql:cm-test-9.9,25,4,1,0.25,3,1,1.0,0.0068,OK
image,SafariDesk-OS__Core__docker-compose.yml.yml,db,pgvector/pgvector:pg16,pgvector/pgvector:cm-test-9.9,94,21,1,0.047619,20,1,1.0,0.0079,OK
image,SaiMihir05__agentic-research-assistant__docker-compose.yml.yml,db,postgres:16-alpine,postgres:cm-test-9.9,69,12,1,0.083333,11,1,1.0,0.0072,OK
image,Sanjay2729117__projectS__docker-compose.yml.yml,db,mysql:8,mysql:cm-test-9.9,29,6,1,0.166667,5,1,1.0,0.0055,OK
image,Sergei2019__foodgram__infra_docker-compose.yml.yml,db,postgres:13.0-alpine,postgres:cm-test-9.9,53,12,1,0.083333,11,1,1.0,0.006,OK
image,ShanelReyes__rory__docker-compose.yml.bak.yml,rory-client-0,shanelreyes/rory:client,shanelreyes/rory:cm-test-9.9,152,66,1,0.015152,65,1,1.0,0.0065,OK
image,Sharma-Mayank15__RAG-Based-LLM-Resume-Screening-AI-Evaluation-System__fastapi_resume_screener_docker-compose.yml.yml,db,postgres:15-alpine,postgres:cm-test-9.9,24,3,1,0.333333,2,1,1.0,0.0054,OK
image,Shreyash-Thakur__news-recommendation-system__docker-compose.yml.yml,postgres,postgres:15,postgres:cm-test-9.9,39,6,1,0.166667,5,1,1.0,0.0058,OK
image,Shrishesha4__movie-mag__docker-compose.yml.yml,postgres,postgres:15-alpine,postgres:cm-test-9.9,87,8,1,0.125,7,1,1.0,0.007,OK
image,SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,bazarr,linuxserver/bazarr,linuxserver/bazarr:cm-test-9.9,1070,158,1,0.006329,157,1,1.0,0.0213,OK
image,SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1.yml.yml,airsonic,linuxserver/airsonic:latest,linuxserver/airsonic:cm-test-9.9,1870,245,1,0.004082,244,1,1.0,0.0352,OK
image,Sohail-crdriod__-sohail-devops-week-__docker-compose.yml.yml,cache,redis,redis:cm-test-9.9,8,2,1,0.5,1,1,1.0,0.0036,OK
image,SovereignCloudStack__standards__compliance-monitor_docker-compose.yml.yml,postgres,postgres:16,postgres:cm-test-9.9,67,20,1,0.05,19,1,1.0,0.0056,OK
image,StheffanyHadlich__Academic-Angular__docker-compose.yml.yml,myapp,myapp,myapp:cm-test-9.9,12,6,1,0.166667,5,1,1.0,0.0046,OK
image,SuryaKTiwari11__kafka__docker-compose.yml.yml,kafka,confluentinc/cp-kafka:7.4.0,confluentinc/cp-kafka:cm-test-9.9,29,5,1,0.2,4,1,1.0,0.0058,OK
image,TJCatFood__backend__docker-compose.yml.dev.yml,db,postgres:13-alpine,postgres:cm-test-9.9,78,14,1,0.071429,13,1,1.0,0.0058,OK
image,TR-Krishna__docker__docker-compose.yml.yml,apimeter,krishnatr/apimeter:latest,krishnatr/apimeter:cm-test-9.9,83,13,1,0.076923,13,0,1.0,0.0058,OK
image,TailTag__server__uptime_docker-compose.yml.yml,uptime-kuma,louislam/uptime-kuma:latest,louislam/uptime-kuma:cm-test-9.9,23,2,1,0.5,1,1,1.0,0.0046,OK
image,Taliana17__BuzzCore__docker-compose.yml.yml,redis,redis:alpine,redis:cm-test-9.9,11,4,1,0.25,3,1,1.0,0.0046,OK
image,Tanvrit__phi-pricing-platform__docker-compose.yml.yml,mongo,mongo:7,mongo:cm-test-9.9,33,19,1,0.052632,18,1,1.0,0.005,OK
image,Tardfyou__SemWeaver__docker-compose.yml.yml,chromadb,chromadb/chroma:latest,chromadb/chroma:cm-test-9.9,24,4,1,0.25,3,1,1.0,0.0048,OK
image,Team-olbl__S-tickey__deploy_docker-compose.yml.yml,blockchain,ganache,ganache:cm-test-9.9,98,13,1,0.076923,12,1,1.0,0.0058,OK
image,Tobita-Ryusuke__test-foodcre__docker-compose.yml.yml,db,mysql:8.0,mysql:cm-test-9.9,30,4,1,0.25,3,1,1.0,0.0048,OK
image,ToolboxAid__Docker-Assistant__templates_portainer_docker-compose.yml.yml,agent,portainer/agent:latest,portainer/agent:cm-test-9.9,108,46,1,0.021739,45,1,1.0,0.0054,OK
image,TroJanBoi__CEPP-67__docker-compose.yml.yml,postgres,postgres:latest,postgres:cm-test-9.9,39,4,1,0.25,3,1,1.0,0.0042,OK
image,ValeriTodorov01__VALERI-VOT-DOM-2-SROK-2__docker-compose.yml.yml,backend,node:latest,node:cm-test-9.9,130,62,1,0.016129,61,1,1.0,0.0055,OK
image,VaultSparkStudios__vaultspark-football-gm__ops_deploy-backend.docker-compose.yml.yml,community-stats,ghcr.io/vaultsparkstudios/franchise-architect-football-api:${IMAGE_TAG:-latest},ghcr.io/vaultsparkstudios/franchise-architect-football-api:cm-test-9.9,59,7,1,0.142857,6,1,1.0,0.0048,OK
image,VelarIQ__brain-free__docker-compose.yml.yml,nginx,nginx:alpine,nginx:cm-test-9.9,22,3,1,0.333333,2,1,1.0,0.0042,OK
image,ViniciusResende__F1-FuelHub__mongo-db-docker-compose.yml.yml,db,mongo:6.0,mongo:cm-test-9.9,16,6,1,0.166667,5,1,1.0,0.0044,OK
image,Vishva0007__codexstockbuild__docker-compose.yml.yml,frontend,node:22-alpine,node:cm-test-9.9,50,7,1,0.142857,6,1,1.0,0.005,OK
image,Websoft9__docker-library__apps_jetty_docker-compose.yml.yml,jetty,$W9_REPO:$W9_VERSION,$W9_REPO:cm-test-9.9,26,12,1,0.083333,11,1,1.0,0.0051,OK
image,WilmerAraya__pr-review-bot__docker-compose.yml.yml,postgres,postgres:16-alpine,postgres:cm-test-9.9,70,13,1,0.076923,12,1,1.0,0.006,OK
image,Wisdomuzochi__datapulse__docker-compose.yml.yml,db,postgres:15-alpine,postgres:cm-test-9.9,94,13,1,0.076923,12,1,1.0,0.0056,OK
image,XaviMontero__moodle-docker__moodle_docker-compose.yml.yml,mariadb,bitnami/mariadb:10.1,bitnami/mariadb:cm-test-9.9,30,6,1,0.166667,6,0,1.0,0.0033,OK
image,Xedii__knostic-task__docker-compose.yml.yml,postgres,postgres:16-alpine,postgres:cm-test-9.9,53,5,1,0.2,4,1,1.0,0.0057,OK
image,Ya095__FastApi_project__docker-compose.yml.yml,db,postgres:13.3,postgres:cm-test-9.9,55,9,1,0.111111,8,1,1.0,0.0059,OK
image,YehudaBriskman__Bothy__auth_compose.yml.yml,keycloak,quay.io/keycloak/keycloak:26.7.1,quay.io/keycloak/keycloak:cm-test-9.9,562,451,1,0.002217,451,0,1.0,0.0101,OK
image,Yury-Learn__ansible-practice__3.other-systems-and-stacks_2.Connection_ansible_docker-compose.yml.yml,test,python:3,python:cm-test-9.9,7,2,1,0.5,1,1,1.0,0.0049,OK
image,abaz1d__traspac-test__A-Soal-Kemampuan-Teknis_docker-compose.yml.yml,postgres,postgres,postgres:cm-test-9.9,62,16,1,0.0625,15,1,1.0,0.0051,OK
image,abigailajohn__VVMA__docker-compose.yml.yml,db,mysql:8,mysql:cm-test-9.9,47,9,1,0.111111,8,1,1.0,0.0054,OK
image,admisio__Portfolio__docker-compose.yml.dev.yml,adminer,adminer:latest,adminer:cm-test-9.9,39,12,1,0.083333,11,1,1.0,0.0045,OK
image,admisio__Testy__docker-compose.yml.dev.yml,adminer,adminer:latest,adminer:cm-test-9.9,25,8,1,0.125,7,1,1.0,0.0045,OK
image,agentteamhq__agentteam-email__compose.yaml.yml,atemail-mail-control-service,ghcr.io/agentteamhq/agentteam-email/atemail-mail-control-service:${AT_EMAIL_ADMIN_VERSION:-latest},ghcr.io/agentteamhq/agentteam-email/atemail-mail-control-service:cm-test-9.9,851,601,1,0.001664,601,0,1.0,0.0138,OK
image,ajinkya1806__money_sunny__money_sunny_docker-compose.yml.yml,db,postgres:16-alpine,postgres:cm-test-9.9,82,13,1,0.076923,12,1,1.0,0.0053,OK
image,ak1nttr__blog-api__docker-compose.yml.yml,adminer,adminer:latest,adminer:cm-test-9.9,14,2,1,0.5,1,1,1.0,0.0042,OK
image,akskokki__devops-with-docker__part-2_2_07_docker-compose.yml.yml,backend,example-backend,example-backend:cm-test-9.9,25,5,1,0.2,4,1,1.0,0.0041,OK
image,alercebroker__wagtail-web__docker-compose.yml.yml,nginx,nginx,nginx:cm-test-9.9,40,4,1,0.25,3,1,1.0,0.0041,OK
image,alexandre6415__telegram-runrun-bot__docker-compose.yml.yml,telegram-runrun-bot,telegram-runrun-bot,telegram-runrun-bot:cm-test-9.9,8,1,1,1.0,0,1,1.0,0.0041,OK
image,alice-ang__nest-gql-api__docker-compose.yml.yml,db,postgres:latest,postgres:cm-test-9.9,9,2,1,0.5,1,1,1.0,0.0046,OK
image,alitarhinisv__Notes-FE__docker-compose.yml.yml,mongodb,mongo:latest,mongo:cm-test-9.9,28,6,1,0.166667,5,1,1.0,0.0044,OK
hostname,1qzxc__infra__shared-files_docker_gitlabci_docker-compose.yml.yml,web,gitlab.morozovme.com,gitlab.morozovme.com-cmtest,19,13,1,0.076923,13,0,1.0,0.003,OK
hostname,4linux__540__mentoria_compose_frontend2_docker-compose.yml.yml,app-frontend2,app-frontend2,app-frontend2-cmtest,37,8,1,0.125,7,1,1.0,0.0045,OK
hostname,DamienDESSAUX-M2i__M2i_CDSD_TDTP__spark_demos_lab-etl_docker-compose.yml.yml,spark-master,spark-master,spark-master-cmtest,82,12,1,0.083333,11,1,1.0,0.0053,OK
hostname,Erfan-ffa__UrlShortner-DistributedSystem-__docker-compose.yml.yml,rabbitmq-container,rabbitmq,rabbitmq-cmtest,73,15,1,0.066667,14,1,1.0,0.005,OK
hostname,Hamada-khairi__Hamada-HomeLab__docker-compose.yml.yml,timescaledb,timescaledb,timescaledb-cmtest,775,219,1,0.004566,218,1,1.0,0.0138,OK
hostname,HassanTariqAlvi__React-NodeAPI-MySQL__docker-compose.yml.yml,db,mysql,mysql-cmtest,41,18,1,0.055556,18,0,1.0,0.0058,OK
hostname,Heretek-AI__heretek-stacks__arcane-repo_templates_chiefonboarding_docker-compose.yml.yml,chiefonboarding,chiefonboarding,chiefonboarding-cmtest,22,4,1,0.25,3,1,1.0,0.0049,OK
hostname,LegitCamper__homelab__homeserver_docker_compose.yml.yml,backup,homeserver,homeserver-cmtest,1005,142,1,0.007042,141,1,1.0,0.0179,OK
hostname,MHS-20__Raft__docker-compose.yml.yml,node-0,node-0,node-0-cmtest,34,5,1,0.2,4,1,1.0,0.0048,OK
hostname,PacktPublishing__PHP-8-Programming-Cookbook__docker-compose.yml.bak.yml,mysql,mysql,mysql-cmtest,67,6,1,0.166667,5,1,1.0,0.0055,OK
hostname,RobertoLangarica__udg-vivo__VIVO_docker-compose.yml.yml,tomcat,vivo,vivo-cmtest,36,7,1,0.142857,6,1,1.0,0.0047,OK
hostname,ShanelReyes__rory__docker-compose.yml.bak.yml,rory-client-0,rory-client-0,rory-client-0-cmtest,152,66,1,0.015152,65,1,1.0,0.0058,OK
hostname,SimpleHomelab__Docker-Traefik__archives_traefik_v1_docker-compose-t1-swarm.yml.yml,bazarr,bazarr,bazarr-cmtest,1070,158,1,0.006329,157,1,1.0,0.0196,OK
hostname,ToolboxAid__Docker-Assistant__templates_portainer_docker-compose.yml.yml,agent,tasks.agent,tasks.agent-cmtest,108,45,1,0.022222,45,0,1.0,0.0052,OK
hostname,andycmaj__Bootstrapp__content_docker-compose.yml.yml,api,src,src-cmtest,19,3,1,0.333333,2,1,1.0,0.0042,OK
hostname,appwrite__appwrite__docker-compose.yml.yml,openruntimes-executor,exc1,exc1-cmtest,1862,67,1,0.014925,66,1,1.0,0.035,OK
hostname,blaineventurine__home-automation-docker__docker-compose.yml.yml,mariadb,mariadb,mariadb-cmtest,927,241,1,0.004149,240,1,1.0,0.0221,OK
hostname,cescalada-lab__Diplomatura-CloudDataEngineering-ITBA__1_Foundations_Trabajo_Practico_Final_Foundations_Punto_5_docker-compose.yml.yml,adminer,adminer,adminer-cmtest,55,10,1,0.1,9,1,1.0,0.0075,OK
hostname,codename-co__stack__hub_appwrite_compose.yaml.yml,openruntimes-executor,exc1,exc1-cmtest,895,89,1,0.011236,88,1,1.0,0.02,OK
hostname,codename-co__stack__hub_dify_compose.yaml.yml,couchbase-server,couchbase-server,couchbase-server-cmtest,623,151,1,0.006623,150,1,1.0,0.0162,OK
hostname,codename-co__stack__hub_mailcow_compose.yaml.yml,rspamd-mailcow,rspamd,rspamd-cmtest,689,103,1,0.009709,102,1,1.0,0.0189,OK
hostname,confluentinc__kafka-tutorials__templates_ksql_filtered_code_docker-compose.yml.yml,broker,broker,broker-cmtest,76,11,1,0.090909,10,1,1.0,0.0074,OK
hostname,dlobs-co__dhobs__docker-compose.yml.yml,dashboard,homeforge-dashboard,homeforge-dashboard-cmtest,744,105,1,0.009524,104,1,1.0,0.0216,OK
hostname,gabrielrstan__Curso_de_Python_3_do_basico_ao_avancado_com_projetos_reais__Secao08_aula206_docker-compose.yml.yml,mysql_206,mysql_206,mysql_206-cmtest,20,2,1,0.5,1,1,1.0,0.0056,OK
hostname,garutilorenzo__mysql-ha-docker__.docker-compose.yml-ci.yml,heartbeat,heartbeat,heartbeat-cmtest,122,68,1,0.014706,68,0,1.0,0.0066,OK
hostname,ghe16__SD_IoT__docker-compose.yml.yml,kafka,kafka,kafka-cmtest,104,33,1,0.030303,32,1,1.0,0.0057,OK
hostname,jakejarvis__homelab__docker-compose.yml.yml,notifiarr,${COMPOSE_PROJECT_NAME:-notifiarr},${COMPOSE_PROJECT_NAME:-notifiarr}-cmtest,570,77,1,0.012987,76,1,1.0,0.0138,OK
hostname,jmquigley__dotfiles__conf_containers_base_docker-compose.yml.yml,devcontainer,dev.local,dev.local-cmtest,73,7,1,0.142857,6,1,1.0,0.0052,OK
hostname,keizo3__svelte-test__docker-compose.yml.yml,svelte-test,svelte-test,svelte-test-cmtest,20,7,1,0.142857,6,1,1.0,0.005,OK
hostname,lamson-01__docker-util-stacks__docker-compose.yml.yml,rabbitmq,stackdock-rabbitmq,stackdock-rabbitmq-cmtest,370,65,1,0.015385,64,1,1.0,0.0102,OK
hostname,libis__rdm-integration__docker-compose.yml.dev.yml,modern_frontend,modern_frontend,modern_frontend-cmtest,109,33,1,0.030303,32,1,1.0,0.0068,OK
hostname,me-cedric__htpc-box-docker__docker-compose.yml.yml,nextcloud,nextcloud.${SERVERNAME},nextcloud.${SERVERNAME}-cmtest,1149,323,1,0.003096,322,1,1.0,0.0191,OK
hostname,mgarralda__hadoop-spark-cluster__docker-compose.yml.bck.yml,master,spark-master,spark-master-cmtest,70,20,1,0.05,19,1,1.0,0.0046,OK
hostname,monmarupeddi__Projects__Property_Listings-_Real-time_Data_Streaming_Processing_and_Storage_RT-DataStreaming_docker-compose.yml.yml,broker,broker,broker-cmtest,201,38,1,0.026316,37,1,1.0,0.0066,OK
hostname,oboeglen__Azure-NXT-Maxscale__docker-compose.yml.yml,app-next-01,app-next-01,app-next-01-cmtest,1220,275,1,0.003636,274,1,1.0,0.0185,OK
hostname,pauloricardoma__product-quarks-kotlin__docker-compose.yml.yml,app,app,app-cmtest,44,5,1,0.2,4,1,1.0,0.0068,OK
hostname,sjbuk__docker__claude_docker-compose.yml.yml,claude-code,claude-sandbox,claude-sandbox-cmtest,50,23,1,0.043478,22,1,1.0,0.0059,OK
hostname,stratosphereips__stratocyberlab__classes_class10_docker-compose.yml.yml,class-10-bot1,class10-bot1,class10-bot1-cmtest,55,16,1,0.0625,15,1,1.0,0.0054,OK
hostname,thackmaster__homelab__glances_docker-compose.yml.yml,glances,glances,glances-cmtest,17,2,1,0.5,1,1,1.0,0.0049,OK
restart,1235357__debate-engine__docker-compose.yml.yml,debate-engine,unless-stopped,on-failure,17,1,1,1.0,0,1,1.0,0.0133,OK
restart,1qzxc__infra__shared-files_docker_gitlabci_docker-compose.yml.yml,web,always,on-failure,19,14,1,0.071429,13,1,1.0,0.0059,OK
restart,4linux__540__mentoria_compose_frontend2_docker-compose.yml.yml,app-frontend2,unless-stopped,on-failure,37,8,1,0.125,7,1,1.0,0.0053,OK
restart,97jsantos__atividade-pratica-modulo-14__docker-compose.yml.yml,backend,unless-stopped,on-failure,61,24,1,0.041667,24,0,1.0,0.0054,OK
restart,9Roflander__BigData-Labs-UNIME__Lab3_docker-compose.yml.yml,kafka,unless-stopped,on-failure,115,48,1,0.020833,47,1,1.0,0.0065,OK
restart,AAARRRCCC__richmond-walk-roulette__valhalla_docker-compose.yml.yml,valhalla,unless-stopped,on-failure,45,31,1,0.032258,30,1,1.0,0.0066,OK
restart,ALipckin__task-flow-backend__auth_docker-compose.yml.yml,app,unless-stopped,on-failure,45,9,1,0.111111,8,1,1.0,0.0059,OK
restart,AP0827__Multi-Threaded-Web-Server__docker-compose.yml.yml,backend,unless-stopped,on-failure,93,4,1,0.25,3,1,1.0,0.007,OK
restart,AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,autobrr,always,on-failure,580,38,1,0.026316,37,1,1.0,0.0168,OK
restart,AhmedIsmailKhalid__Iris-Classification-System-MLOps__deployment_docker-compose.yml.yml,api,unless-stopped,on-failure,39,7,1,0.142857,6,1,1.0,0.0054,OK
restart,Aish2140__movie-recommender-endee__docker-compose.yml.yml,endee,unless-stopped,on-failure,35,5,1,0.2,4,1,1.0,0.0056,OK
restart,Akin-ctrl__Stock_pipeline__docker-compose.yml.yml,airflow-scheduler,unless-stopped,on-failure,360,50,1,0.02,49,1,1.0,0.0107,OK
restart,Alexandra2888__eShop__docker-compose.yml.yml,backend,unless-stopped,on-failure,48,7,1,0.142857,6,1,1.0,0.0053,OK
restart,Alexestgrand__RoyalChess__docker-compose.yml.yml,postgres,unless-stopped,on-failure,39,5,1,0.2,4,1,1.0,0.0065,OK
restart,Amrue320__cicd-demo-app__docker-compose.yml.yml,app,unless-stopped,on-failure,78,17,1,0.058824,16,1,1.0,0.0059,OK
restart,AndresHardware__Vaultwarden__docker-compose.yml.txt.yml,vaultwarden,always,on-failure,35,3,1,0.333333,2,1,1.0,0.0051,OK
restart,ArmandoHdzBta__api-spring__docker-compose.yml.yml,db,always,on-failure,11,2,1,0.5,1,1,1.0,0.0051,OK
restart,Aryan16032004__Realtime-Chat-application__docker-compose.yml.yml,api,unless-stopped,on-failure,36,4,1,0.25,3,1,1.0,0.0049,OK
restart,AryanMarwah7781__FitPub__docker-compose.yml.yml,fitpub-api,unless-stopped,on-failure,95,17,1,0.058824,16,1,1.0,0.0055,OK
restart,Bara2222__fittrack__docker-compose.yml.yml,backend,unless-stopped,on-failure,54,4,1,0.25,3,1,1.0,0.0062,OK
restart,BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,aggregation,on-failure,always,261,24,1,0.041667,23,1,1.0,0.0092,OK
restart,Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,bge-m3,unless-stopped,on-failure,551,227,1,0.004405,226,1,1.0,0.0124,OK
restart,Bola-j__SolKey__docker-compose.yml.yml,mailpit,unless-stopped,on-failure,7,1,1,1.0,0,1,1.0,0.0046,OK
restart,BrianTz79__Portafolio-Brian__docker-compose.yml.yml,cloudflared,unless-stopped,on-failure,15,2,1,0.5,1,1,1.0,0.0047,OK
restart,Broseki__Broseki-Website__docker-compose.yml.yml,web,always,on-failure,6,1,1,1.0,0,1,1.0,0.0041,OK
restart,CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,location-tracker-feature,unless-stopped,on-failure,108,19,1,0.052632,18,1,1.0,0.0057,OK
restart,CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,backend,unless-stopped,on-failure,636,311,1,0.003215,310,1,1.0,0.0133,OK
restart,CNR-ISMAR__iws__docker-compose.yml.old.yml,celery,unless-stopped,on-failure,306,124,1,0.008065,123,1,1.0,0.0102,OK
restart,CarMi0Proggramer__php-erp-challenge__docker-compose.yml.yml,db,unless-stopped,on-failure,10,1,1,1.0,0,1,1.0,0.005,OK
restart,CilentoX__wpp-sherek-multi__docker-compose.yml.yml,shrek-bot,unless-stopped,on-failure,10,2,1,0.5,1,1,1.0,0.0062,OK
restart,CodesWhat__drydock__test_qa-compose.yml.yml,portainer,unless-stopped,on-failure,636,213,1,0.004695,212,1,1.0,0.018,OK
restart,DDS-Solutions__AI-TadPole-OS__docker-compose.yml.yml,grafana,unless-stopped,on-failure,73,14,1,0.071429,13,1,1.0,0.0058,OK
restart,DEDSEC-0010__sentiment-serve__docker-compose.yml.yml,api,unless-stopped,on-failure,56,14,1,0.071429,13,1,1.0,0.0055,OK
restart,DEIPworld__deip-orip-client__docker-compose.yml.old.yml,deip-client,always,on-failure,11,10,1,0.1,10,0,1.0,0.0048,OK
restart,DaniilZebzeev__hse-ml-contrast-checker__docker-compose.yml.yml,web,unless-stopped,on-failure,38,6,1,0.166667,5,1,1.0,0.005,OK
restart,Darkbuilder646__Task-Gestion__TaskGestion_-_Back_taskgestion_docker-compose.yml.yml,postgres,always,on-failure,18,5,1,0.2,4,1,1.0,0.0043,OK
restart,DataChef07__NewsApp__docker-compose.yml.yml,mongo_db,always,on-failure,42,12,1,0.083333,11,1,1.0,0.0048,OK
restart,DataScientest-Studio__juin23_continu_mlops_meteo__docker-compose.yml.yml,api,always,on-failure,62,22,1,0.045455,21,1,1.0,0.0063,OK
restart,Dataman-Cloud__offline-prometheus__docker-compose.yml.tmp.yml,grafana,always,on-failure,38,8,1,0.125,7,1,1.0,0.0058,OK
restart,DavideC0__Esercizi__mongodb_docker-compose.yml.yml,mongo,always,on-failure,27,21,1,0.047619,21,0,1.0,0.0054,OK
restart,DevModeVivek__book-management-system__docker-compose.yml.yml,rabbitmq,unless-stopped,on-failure,74,10,1,0.1,9,1,1.0,0.0058,OK
restart,DevYangJC__DataLoom__deplay_docker-compose.yml.yml,dataloom-server,unless-stopped,on-failure,33,6,1,0.166667,5,1,1.0,0.0049,OK
restart,DigneZzZ__dwg__docker-compose.yml.CLI.yml,adguardhome,unless-stopped,on-failure,50,10,1,0.1,9,1,1.0,0.0055,OK
restart,DigneZzZ__dwg__docker-compose.yml.DARK.yml,adwireguard,unless-stopped,on-failure,48,19,1,0.052632,18,1,1.0,0.0053,OK
restart,DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,authentication-msvc,always,on-failure,144,19,1,0.052632,18,1,1.0,0.007,OK
restart,EBiM-Benchmark__benchmark__task3_isaacsim_docker-compose.yml.yml,browser_controller,unless-stopped,on-failure,84,15,1,0.066667,14,1,1.0,0.0076,OK
restart,EDDI-RobotAcademy__noodle-frontend__docker-compose.yml.yml,nginx,unless-stopped,on-failure,17,2,1,0.5,1,1,1.0,0.0054,OK
restart,EgeOzdemirr__WebProject__docker-compose.yml.yml,mongodb,unless-stopped,on-failure,56,10,1,0.1,9,1,1.0,0.0066,OK
restart,EldarTechWizard__medication-reminder__docker-compose.yml.yml,db,always,on-failure,95,13,1,0.076923,12,1,1.0,0.0074,OK
restart,ElizaZadura__grafana-gpu-metrics__docker-compose.yml.yml,grafana,unless-stopped,on-failure,37,5,1,0.2,4,1,1.0,0.0067,OK
restart,EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,jicofo,${RESTART_POLICY},on-failure,505,924,1,0.001082,924,0,1.0,0.0128,OK
restart,EviL345__praktika_bot__docker-compose.yml.yml,bot,unless-stopped,on-failure,48,7,1,0.142857,6,1,1.0,0.0067,OK
restart,EvilFreelancer__docker-nextcloud__docker-compose.yml.dist.yml,certbot,unless-stopped,on-failure,59,32,1,0.03125,31,1,1.0,0.0066,OK
restart,FarhadAlimohammadi-dir__vulnrepro-benchmark__benchmark_release_public_case_000028_src_docker-compose.yml.yml,neuralops,unless-stopped,on-failure,22,4,1,0.25,3,1,1.0,0.006,OK
restart,FtHalima__Smart-Internship-Freelance-Matching-Platform__smart-match-backend_docker-compose.yml.yml,backend,unless-stopped,on-failure,45,5,1,0.2,4,1,1.0,0.0056,OK
restart,GEMILUXVII__github-telegram-bot__docker-compose.yml.yml,githubbot,unless-stopped,on-failure,25,8,1,0.125,7,1,1.0,0.0046,OK
restart,GenessyX__open-gallery__docker-compose.yml.yml,postgres,on-failure,always,68,13,1,0.076923,12,1,1.0,0.0061,OK
restart,GetxoUdala__decidim-getxo__docker-compose.yml.old.yml,app,${RESTART_POLICY:-always},on-failure,91,5,1,0.2,4,1,1.0,0.0062,OK
