experiment,tool,op,file,service,status,elapsed_s,actual_changed_lines,collateral_preserved
modification,yamlcpp-naive,env,Baptiste4321__biblioteque-node_express__backend_docker-compose.yml.yml,db,OK,0.0033,33,False
modification,composemorph,env,Bara2222__fittrack__docker-compose.yml.yml,backend,OK,0.0065,4,True
modification,yamlcpp-careful,env,Bara2222__fittrack__docker-compose.yml.yml,backend,OK,0.0051,6,True
modification,yamlcpp-naive,env,Bara2222__fittrack__docker-compose.yml.yml,backend,OK,0.0045,13,False
modification,composemorph,env,BenHampton__aws-ecs-terraform-demo__docker-compose.yml.yml,backend,OK,0.0054,7,True
modification,yamlcpp-careful,env,BenHampton__aws-ecs-terraform-demo__docker-compose.yml.yml,backend,OK,0.004,11,True
modification,yamlcpp-naive,env,BenHampton__aws-ecs-terraform-demo__docker-compose.yml.yml,backend,OK,0.0047,12,False
modification,composemorph,env,Bensmina-Anass__streaming-sales-analytics__clickhouse_docker-compose.yml.yml,clickhouse,OK,0.0064,7,True
modification,yamlcpp-careful,env,Bensmina-Anass__streaming-sales-analytics__clickhouse_docker-compose.yml.yml,clickhouse,OK,0.0034,8,True
modification,yamlcpp-naive,env,Bensmina-Anass__streaming-sales-analytics__clickhouse_docker-compose.yml.yml,clickhouse,OK,0.0034,9,False
modification,composemorph,env,BinhSilver__sentry_Suport_learning_Japanese-Public__docker-compose.yml.yml,app,OK,0.0059,6,True
modification,yamlcpp-careful,env,BinhSilver__sentry_Suport_learning_Japanese-Public__docker-compose.yml.yml,app,OK,0.0048,11,True
modification,yamlcpp-naive,env,BinhSilver__sentry_Suport_learning_Japanese-Public__docker-compose.yml.yml,app,OK,0.0048,18,False
modification,composemorph,env,BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,aggregation,OK,0.0079,24,True
modification,yamlcpp-careful,env,BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,aggregation,OK,0.0087,56,False
modification,yamlcpp-naive,env,BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,aggregation,OK,0.007,61,False
modification,composemorph,env,Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,comfyui,OK,0.0104,226,True
modification,yamlcpp-careful,env,Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,comfyui,OK,0.0121,324,False
modification,yamlcpp-naive,env,Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,comfyui,OK,0.0108,326,False
modification,composemorph,env,BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,airflow-init,OK,0.0073,58,True
modification,yamlcpp-careful,env,BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,airflow-init,OK,0.0066,65,False
modification,yamlcpp-naive,env,BorowskaNatalia__mini_data_platform__docker-compose.yml.yml,airflow-init,OK,0.0075,82,False
modification,composemorph,env,BrianTz79__Portafolio-Brian__docker-compose.yml.yml,cloudflared,OK,0.0041,2,
modification,yamlcpp-careful,env,BrianTz79__Portafolio-Brian__docker-compose.yml.yml,cloudflared,OK,0.0028,3,
modification,yamlcpp-naive,env,BrianTz79__Portafolio-Brian__docker-compose.yml.yml,cloudflared,OK,0.003,3,
modification,composemorph,env,ByteMeDirk__semantic-medallion-data-platform__docker-compose.yml.yml,metabase,OK,0.005,6,True
modification,yamlcpp-careful,env,ByteMeDirk__semantic-medallion-data-platform__docker-compose.yml.yml,metabase,OK,0.0035,10,True
modification,yamlcpp-naive,env,ByteMeDirk__semantic-medallion-data-platform__docker-compose.yml.yml,metabase,OK,0.0031,15,False
modification,composemorph,env,CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,location-tracker-feature,OK,0.0056,19,True
modification,yamlcpp-careful,env,CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,location-tracker-feature,OK,0.004,22,True
modification,yamlcpp-naive,env,CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,location-tracker-feature,OK,0.004,31,False
modification,composemorph,env,CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,backend,OK,0.0131,311,True
modification,yamlcpp-careful,env,CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,backend,OK,0.0092,340,False
modification,yamlcpp-naive,env,CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,backend,OK,0.0112,365,False
modification,composemorph,env,CNR-ISMAR__iws__docker-compose.yml.old.yml,celery,OK,0.0094,124,True
modification,yamlcpp-careful,env,CNR-ISMAR__iws__docker-compose.yml.old.yml,celery,OK,0.0089,129,False
modification,yamlcpp-naive,env,CNR-ISMAR__iws__docker-compose.yml.old.yml,celery,OK,0.0066,149,False
modification,composemorph,env,CarMi0Proggramer__php-erp-challenge__docker-compose.yml.yml,db,OK,0.0044,1,True
modification,yamlcpp-careful,env,CarMi0Proggramer__php-erp-challenge__docker-compose.yml.yml,db,OK,0.0031,1,True
modification,yamlcpp-naive,env,CarMi0Proggramer__php-erp-challenge__docker-compose.yml.yml,db,OK,0.0031,3,False
modification,composemorph,env,ChasakisD__MudDataGridEfCore__Api_docker-compose.yml.yml,db,OK,0.0032,19,True
modification,yamlcpp-careful,env,ChasakisD__MudDataGridEfCore__Api_docker-compose.yml.yml,db,OK,0.0031,19,True
modification,yamlcpp-naive,env,ChasakisD__MudDataGridEfCore__Api_docker-compose.yml.yml,db,OK,0.0041,19,False
modification,composemorph,env,CilentoX__wpp-sherek-multi__docker-compose.yml.yml,shrek-bot,OK,0.0049,2,
modification,yamlcpp-careful,env,CilentoX__wpp-sherek-multi__docker-compose.yml.yml,shrek-bot,OK,0.0037,2,
modification,yamlcpp-naive,env,CilentoX__wpp-sherek-multi__docker-compose.yml.yml,shrek-bot,OK,0.0031,2,
modification,composemorph,env,CodesWhat__drydock__test_qa-compose.yml.yml,app-gitea,OK,0.012,213,True
modification,yamlcpp-careful,env,CodesWhat__drydock__test_qa-compose.yml.yml,app-gitea,OK,0.0106,244,False
modification,yamlcpp-naive,env,CodesWhat__drydock__test_qa-compose.yml.yml,app-gitea,OK,0.0119,245,False
modification,composemorph,env,DDS-Solutions__AI-TadPole-OS__docker-compose.yml.yml,grafana,OK,0.0053,14,True
modification,yamlcpp-careful,env,DDS-Solutions__AI-TadPole-OS__docker-compose.yml.yml,grafana,OK,0.0041,20,True
modification,yamlcpp-naive,env,DDS-Solutions__AI-TadPole-OS__docker-compose.yml.yml,grafana,OK,0.0042,21,False
modification,composemorph,env,DEDSEC-0010__sentiment-serve__docker-compose.yml.yml,api,OK,0.0064,14,True
modification,yamlcpp-careful,env,DEDSEC-0010__sentiment-serve__docker-compose.yml.yml,api,OK,0.004,17,True
modification,yamlcpp-naive,env,DEDSEC-0010__sentiment-serve__docker-compose.yml.yml,api,OK,0.0036,19,False
modification,composemorph,env,DamienDESSAUX-M2i__M2i_CDSD_TDTP__spark_demos_lab-etl_docker-compose.yml.yml,spark-master,OK,0.0061,12,True
modification,yamlcpp-careful,env,DamienDESSAUX-M2i__M2i_CDSD_TDTP__spark_demos_lab-etl_docker-compose.yml.yml,spark-master,OK,0.005,16,True
modification,yamlcpp-naive,env,DamienDESSAUX-M2i__M2i_CDSD_TDTP__spark_demos_lab-etl_docker-compose.yml.yml,spark-master,OK,0.0046,18,False
modification,composemorph,env,DaniilK87__BookKeeping__docker-compose.yml.yml,bookkeeping-app,OK,0.0047,9,
modification,yamlcpp-careful,env,DaniilK87__BookKeeping__docker-compose.yml.yml,bookkeeping-app,OK,0.0031,9,
modification,yamlcpp-naive,env,DaniilK87__BookKeeping__docker-compose.yml.yml,bookkeeping-app,OK,0.0032,9,
modification,composemorph,env,DaniilZebzeev__hse-ml-contrast-checker__docker-compose.yml.yml,cli,OK,0.0052,6,
modification,yamlcpp-careful,env,DaniilZebzeev__hse-ml-contrast-checker__docker-compose.yml.yml,cli,OK,0.0033,10,
modification,yamlcpp-naive,env,DaniilZebzeev__hse-ml-contrast-checker__docker-compose.yml.yml,cli,OK,0.0032,10,
modification,composemorph,env,Darkbuilder646__Task-Gestion__TaskGestion_-_Back_taskgestion_docker-compose.yml.yml,postgres,OK,0.0044,5,True
modification,yamlcpp-careful,env,Darkbuilder646__Task-Gestion__TaskGestion_-_Back_taskgestion_docker-compose.yml.yml,postgres,OK,0.0028,5,True
modification,yamlcpp-naive,env,Darkbuilder646__Task-Gestion__TaskGestion_-_Back_taskgestion_docker-compose.yml.yml,postgres,OK,0.0028,7,False
modification,composemorph,env,Darkcode-Git__CoopDigital__infra_docker-compose.yml.yml,backend,OK,0.0045,6,True
modification,yamlcpp-careful,env,Darkcode-Git__CoopDigital__infra_docker-compose.yml.yml,backend,OK,0.0029,6,True
modification,yamlcpp-naive,env,Darkcode-Git__CoopDigital__infra_docker-compose.yml.yml,backend,OK,0.0032,8,False
modification,composemorph,env,DataChef07__NewsApp__docker-compose.yml.yml,api,OK,0.0043,12,True
modification,yamlcpp-careful,env,DataChef07__NewsApp__docker-compose.yml.yml,api,OK,0.004,14,True
modification,yamlcpp-naive,env,DataChef07__NewsApp__docker-compose.yml.yml,api,OK,0.0041,17,False
modification,composemorph,env,DataScientest-Studio__juin23_continu_mlops_meteo__docker-compose.yml.yml,api,OK,0.0056,22,True
modification,yamlcpp-careful,env,DataScientest-Studio__juin23_continu_mlops_meteo__docker-compose.yml.yml,api,OK,0.0036,22,True
modification,yamlcpp-naive,env,DataScientest-Studio__juin23_continu_mlops_meteo__docker-compose.yml.yml,api,OK,0.0035,27,False
modification,composemorph,env,DataScientest-Studio__juin23_continu_mlops_pompiers__docker-compose.yml.yml,api_admin,OK,0.0045,18,True
modification,yamlcpp-careful,env,DataScientest-Studio__juin23_continu_mlops_pompiers__docker-compose.yml.yml,api_admin,OK,0.0034,61,True
modification,yamlcpp-naive,env,DataScientest-Studio__juin23_continu_mlops_pompiers__docker-compose.yml.yml,api_admin,OK,0.0034,47,False
modification,composemorph,env,Dataman-Cloud__offline-prometheus__docker-compose.yml.tmp.yml,grafana,OK,0.0047,8,True
modification,yamlcpp-careful,env,Dataman-Cloud__offline-prometheus__docker-compose.yml.tmp.yml,grafana,OK,0.0035,8,True
modification,yamlcpp-naive,env,Dataman-Cloud__offline-prometheus__docker-compose.yml.tmp.yml,grafana,OK,0.0034,9,False
modification,composemorph,env,DavideC0__Esercizi__mongodb_docker-compose.yml.yml,mongo-express,OK,0.0045,21,True
modification,yamlcpp-careful,env,DavideC0__Esercizi__mongodb_docker-compose.yml.yml,mongo-express,OK,0.0027,22,True
modification,yamlcpp-naive,env,DavideC0__Esercizi__mongodb_docker-compose.yml.yml,mongo-express,OK,0.0027,22,False
modification,composemorph,env,DevModeVivek__book-management-system__docker-compose.yml.yml,postgres,OK,0.0046,10,True
modification,yamlcpp-careful,env,DevModeVivek__book-management-system__docker-compose.yml.yml,postgres,OK,0.0047,15,True
modification,yamlcpp-naive,env,DevModeVivek__book-management-system__docker-compose.yml.yml,postgres,OK,0.005,17,False
modification,composemorph,env,DevYangJC__DataLoom__deplay_docker-compose.yml.yml,dataloom-server,OK,0.0039,6,True
modification,yamlcpp-careful,env,DevYangJC__DataLoom__deplay_docker-compose.yml.yml,dataloom-server,OK,0.0036,10,True
modification,yamlcpp-naive,env,DevYangJC__DataLoom__deplay_docker-compose.yml.yml,dataloom-server,OK,0.0036,11,False
modification,composemorph,env,Diegoalt-dev__esave__docker-compose.yml.yml,mysql,OK,0.0046,4,True
modification,yamlcpp-careful,env,Diegoalt-dev__esave__docker-compose.yml.yml,mysql,OK,0.0029,5,True
modification,yamlcpp-naive,env,Diegoalt-dev__esave__docker-compose.yml.yml,mysql,OK,0.0029,6,False
modification,composemorph,env,DigneZzZ__dwg__docker-compose.yml.CLI.yml,adguardhome,OK,0.0048,10,
modification,yamlcpp-careful,env,DigneZzZ__dwg__docker-compose.yml.CLI.yml,adguardhome,OK,0.0035,12,
modification,yamlcpp-naive,env,DigneZzZ__dwg__docker-compose.yml.CLI.yml,adguardhome,OK,0.0034,12,
modification,composemorph,env,DigneZzZ__dwg__docker-compose.yml.DARK.yml,adwireguard,OK,0.0047,19,True
modification,yamlcpp-careful,env,DigneZzZ__dwg__docker-compose.yml.DARK.yml,adwireguard,OK,0.003,20,True
modification,yamlcpp-naive,env,DigneZzZ__dwg__docker-compose.yml.DARK.yml,adwireguard,OK,0.0035,25,False
modification,composemorph,env,DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,authentication-msvc,OK,0.0074,19,True
modification,yamlcpp-careful,env,DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,authentication-msvc,OK,0.0053,25,True
modification,yamlcpp-naive,env,DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,authentication-msvc,OK,0.005,33,False
modification,composemorph,env,DouglasVolles__financial-transaction-processor__docker_docker-compose.yml.yml,accountservice,OK,0.005,7,True
modification,yamlcpp-careful,env,DouglasVolles__financial-transaction-processor__docker_docker-compose.yml.yml,accountservice,OK,0.0035,13,True
modification,yamlcpp-naive,env,DouglasVolles__financial-transaction-processor__docker_docker-compose.yml.yml,accountservice,OK,0.0036,20,False
modification,composemorph,env,EBiM-Benchmark__benchmark__task3_isaacsim_docker-compose.yml.yml,browser_controller,OK,0.0054,15,True
modification,yamlcpp-careful,env,EBiM-Benchmark__benchmark__task3_isaacsim_docker-compose.yml.yml,browser_controller,OK,0.0038,15,True
modification,yamlcpp-naive,env,EBiM-Benchmark__benchmark__task3_isaacsim_docker-compose.yml.yml,browser_controller,OK,0.0039,18,False
modification,composemorph,env,EgeOzdemirr__WebProject__docker-compose.yml.yml,postgres,OK,0.0047,10,True
modification,yamlcpp-careful,env,EgeOzdemirr__WebProject__docker-compose.yml.yml,postgres,OK,0.0032,20,False
modification,yamlcpp-naive,env,EgeOzdemirr__WebProject__docker-compose.yml.yml,postgres,OK,0.0042,21,False
modification,composemorph,env,EldarTechWizard__medication-reminder__docker-compose.yml.yml,backend,OK,0.0063,13,
modification,yamlcpp-careful,env,EldarTechWizard__medication-reminder__docker-compose.yml.yml,backend,OK,0.0042,15,
modification,yamlcpp-naive,env,EldarTechWizard__medication-reminder__docker-compose.yml.yml,backend,OK,0.0041,15,
modification,composemorph,env,ElizaZadura__grafana-gpu-metrics__docker-compose.yml.yml,grafana,OK,0.0047,5,True
modification,yamlcpp-careful,env,ElizaZadura__grafana-gpu-metrics__docker-compose.yml.yml,grafana,OK,0.0029,8,True
modification,yamlcpp-naive,env,ElizaZadura__grafana-gpu-metrics__docker-compose.yml.yml,grafana,OK,0.003,9,False
modification,composemorph,env,EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,jicofo,OK,0.0102,924,
modification,yamlcpp-careful,env,EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,jicofo,OK,0.009,924,
modification,yamlcpp-naive,env,EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,jicofo,OK,0.0087,850,
modification,composemorph,env,EviL345__praktika_bot__docker-compose.yml.yml,bot,OK,0.0052,7,
modification,yamlcpp-careful,env,EviL345__praktika_bot__docker-compose.yml.yml,bot,OK,0.0034,9,
modification,yamlcpp-naive,env,EviL345__praktika_bot__docker-compose.yml.yml,bot,OK,0.003,9,
modification,composemorph,env,EvilFreelancer__docker-nextcloud__docker-compose.yml.dist.yml,mariadb,OK,0.0049,31,True
modification,yamlcpp-careful,env,EvilFreelancer__docker-nextcloud__docker-compose.yml.dist.yml,mariadb,OK,0.0034,31,True
modification,yamlcpp-naive,env,EvilFreelancer__docker-nextcloud__docker-compose.yml.dist.yml,mariadb,OK,0.0033,31,False
modification,composemorph,env,FarhadAlimohammadi-dir__vulnrepro-benchmark__benchmark_release_public_case_000028_src_docker-compose.yml.yml,neuralops,OK,0.0044,4,True
modification,yamlcpp-careful,env,FarhadAlimohammadi-dir__vulnrepro-benchmark__benchmark_release_public_case_000028_src_docker-compose.yml.yml,neuralops,OK,0.0029,6,True
modification,yamlcpp-naive,env,FarhadAlimohammadi-dir__vulnrepro-benchmark__benchmark_release_public_case_000028_src_docker-compose.yml.yml,neuralops,OK,0.0028,9,False
modification,composemorph,env,Fayer00__metric_proyect__docker-compose.yml.yml,db,OK,0.0056,4,
modification,yamlcpp-careful,env,Fayer00__metric_proyect__docker-compose.yml.yml,db,OK,0.0033,6,
modification,yamlcpp-naive,env,Fayer00__metric_proyect__docker-compose.yml.yml,db,OK,0.0038,6,
modification,composemorph,env,Felix-gg-cloud__ClaudeWorkspace__projects_LinguaLeap_docker-compose.yml.yml,minio,OK,0.0049,5,True
modification,yamlcpp-careful,env,Felix-gg-cloud__ClaudeWorkspace__projects_LinguaLeap_docker-compose.yml.yml,minio,OK,0.0032,9,True
modification,yamlcpp-naive,env,Felix-gg-cloud__ClaudeWorkspace__projects_LinguaLeap_docker-compose.yml.yml,minio,OK,0.0034,10,False
modification,composemorph,env,FtHalima__Smart-Internship-Freelance-Matching-Platform__smart-match-backend_docker-compose.yml.yml,backend,OK,0.0063,5,True
modification,yamlcpp-careful,env,FtHalima__Smart-Internship-Freelance-Matching-Platform__smart-match-backend_docker-compose.yml.yml,backend,OK,0.0039,9,True
modification,yamlcpp-naive,env,FtHalima__Smart-Internship-Freelance-Matching-Platform__smart-match-backend_docker-compose.yml.yml,backend,OK,0.0037,14,False
modification,composemorph,env,GEMILUXVII__github-telegram-bot__docker-compose.yml.yml,githubbot,OK,0.0047,8,
modification,yamlcpp-careful,env,GEMILUXVII__github-telegram-bot__docker-compose.yml.yml,githubbot,OK,0.0032,10,
modification,yamlcpp-naive,env,GEMILUXVII__github-telegram-bot__docker-compose.yml.yml,githubbot,OK,0.0031,10,
modification,composemorph,env,GenessyX__open-gallery__docker-compose.yml.yml,minio,OK,0.005,13,True
modification,yamlcpp-careful,env,GenessyX__open-gallery__docker-compose.yml.yml,minio,OK,0.0034,17,True
modification,yamlcpp-naive,env,GenessyX__open-gallery__docker-compose.yml.yml,minio,OK,0.0035,20,False
modification,composemorph,env,GetxoUdala__decidim-getxo__docker-compose.yml.old.yml,app,OK,0.0069,5,True
modification,yamlcpp-careful,env,GetxoUdala__decidim-getxo__docker-compose.yml.old.yml,app,OK,0.0041,5,True
modification,yamlcpp-naive,env,GetxoUdala__decidim-getxo__docker-compose.yml.old.yml,app,OK,0.0037,41,False
modification,composemorph,env,Grazziano__api-adote-um-amigo__docker-compose.yml.yml,api,OK,0.0046,9,True
modification,yamlcpp-careful,env,Grazziano__api-adote-um-amigo__docker-compose.yml.yml,api,OK,0.003,9,True
modification,yamlcpp-naive,env,Grazziano__api-adote-um-amigo__docker-compose.yml.yml,api,OK,0.003,13,False
modification,composemorph,env,Guilher0__agro_monitor__docker-compose.yml.yml,app,OK,0.006,19,True
modification,yamlcpp-careful,env,Guilher0__agro_monitor__docker-compose.yml.yml,app,OK,0.0052,22,True
modification,yamlcpp-naive,env,Guilher0__agro_monitor__docker-compose.yml.yml,app,OK,0.0052,32,False
modification,composemorph,env,HachimouAkram__examenQualiteLogiciel__docker-compose.yml.yml,api,OK,0.0058,9,
modification,yamlcpp-careful,env,HachimouAkram__examenQualiteLogiciel__docker-compose.yml.yml,api,OK,0.0041,12,
modification,yamlcpp-naive,env,HachimouAkram__examenQualiteLogiciel__docker-compose.yml.yml,api,OK,0.0034,12,
modification,composemorph,env,Hamada-khairi__Hamada-HomeLab__docker-compose.yml.yml,adguardhome-sync,OK,0.0145,219,True
modification,yamlcpp-careful,env,Hamada-khairi__Hamada-HomeLab__docker-compose.yml.yml,adguardhome-sync,OK,0.0129,366,True
modification,yamlcpp-naive,env,Hamada-khairi__Hamada-HomeLab__docker-compose.yml.yml,adguardhome-sync,OK,0.0126,368,False
modification,composemorph,env,HassanTariqAlvi__React-NodeAPI-MySQL__docker-compose.yml.yml,app,OK,0.0048,18,
modification,yamlcpp-careful,env,HassanTariqAlvi__React-NodeAPI-MySQL__docker-compose.yml.yml,app,OK,0.0029,20,
modification,yamlcpp-naive,env,HassanTariqAlvi__React-NodeAPI-MySQL__docker-compose.yml.yml,app,OK,0.0029,20,
modification,composemorph,env,Hexsia__Fiport-Portfolio__docker-compose.yml.yml,backend,OK,0.0048,5,True
modification,yamlcpp-careful,env,Hexsia__Fiport-Portfolio__docker-compose.yml.yml,backend,OK,0.0033,10,False
modification,yamlcpp-naive,env,Hexsia__Fiport-Portfolio__docker-compose.yml.yml,backend,OK,0.0032,15,False
modification,composemorph,env,HungTruong4689__Docker-and-Kubernetes__Docker_chapter-5-master_example-1_docker-compose.yml.yml,history,OK,0.0061,6,True
modification,yamlcpp-careful,env,HungTruong4689__Docker-and-Kubernetes__Docker_chapter-5-master_example-1_docker-compose.yml.yml,history,OK,0.0035,10,True
modification,yamlcpp-naive,env,HungTruong4689__Docker-and-Kubernetes__Docker_chapter-5-master_example-1_docker-compose.yml.yml,history,OK,0.0039,11,False
modification,composemorph,env,INCEPTdk__omop_etl__docker-compose.yml.yml,etl,OK,0.0032,10,True
modification,yamlcpp-careful,env,INCEPTdk__omop_etl__docker-compose.yml.yml,etl,OK,0.0034,23,False
modification,yamlcpp-naive,env,INCEPTdk__omop_etl__docker-compose.yml.yml,etl,OK,0.0031,23,False
modification,composemorph,env,IT22277190__mtit-assignment2-hospital-microservices__docker-compose.yml.yml,api-gateway,OK,0.0082,11,
modification,yamlcpp-careful,env,IT22277190__mtit-assignment2-hospital-microservices__docker-compose.yml.yml,api-gateway,OK,0.0066,49,
modification,yamlcpp-naive,env,IT22277190__mtit-assignment2-hospital-microservices__docker-compose.yml.yml,api-gateway,OK,0.0057,49,
modification,composemorph,env,IkigaiLabsETH__ikigAI-Labs__db_docker-compose.yml.md.yml,db,OK,0.0033,15,True
modification,yamlcpp-careful,env,IkigaiLabsETH__ikigAI-Labs__db_docker-compose.yml.md.yml,db,OK,0.0033,30,True
modification,yamlcpp-naive,env,IkigaiLabsETH__ikigAI-Labs__db_docker-compose.yml.md.yml,db,OK,0.0033,31,False
modification,composemorph,env,JMaynor__Dolores__docker-compose.yml.yml,dolores,OK,0.0048,9,True
modification,yamlcpp-careful,env,JMaynor__Dolores__docker-compose.yml.yml,dolores,OK,0.0035,10,True
modification,yamlcpp-naive,env,JMaynor__Dolores__docker-compose.yml.yml,dolores,OK,0.0034,32,False
modification,composemorph,env,JeremiahM37__homelab-blueprint__docker-compose.example.yml.yml,autoheal,OK,0.0107,108,
modification,yamlcpp-careful,env,JeremiahM37__homelab-blueprint__docker-compose.example.yml.yml,autoheal,OK,0.0114,141,
modification,yamlcpp-naive,env,JeremiahM37__homelab-blueprint__docker-compose.example.yml.yml,autoheal,OK,0.0113,141,
modification,composemorph,env,JessicaNathany__rinha-de-backend-2025__deploy_docker-compose.yml.yml,backend-api-1,OK,0.0061,12,True
modification,yamlcpp-careful,env,JessicaNathany__rinha-de-backend-2025__deploy_docker-compose.yml.yml,backend-api-1,OK,0.0045,22,True
modification,yamlcpp-naive,env,JessicaNathany__rinha-de-backend-2025__deploy_docker-compose.yml.yml,backend-api-1,OK,0.004,30,False
modification,composemorph,env,Jokerkraft__Sistema-De-Inventarios__docker-compose.yml.yml,mysql,OK,0.0045,3,True
modification,yamlcpp-careful,env,Jokerkraft__Sistema-De-Inventarios__docker-compose.yml.yml,mysql,OK,0.0029,5,True
modification,yamlcpp-naive,env,Jokerkraft__Sistema-De-Inventarios__docker-compose.yml.yml,mysql,OK,0.0033,8,False
modification,composemorph,env,JonasB11__KarteiCard__docker-compose.yml.yml,app,OK,0.0047,4,True
modification,yamlcpp-careful,env,JonasB11__KarteiCard__docker-compose.yml.yml,app,OK,0.0036,7,True
modification,yamlcpp-naive,env,JonasB11__KarteiCard__docker-compose.yml.yml,app,OK,0.004,8,False
modification,composemorph,env,JoshDunnDev__farmy-fish-fry__docker-compose.yml.yml,app,OK,0.0068,23,True
modification,yamlcpp-careful,env,JoshDunnDev__farmy-fish-fry__docker-compose.yml.yml,app,OK,0.0044,29,True
modification,yamlcpp-naive,env,JoshDunnDev__farmy-fish-fry__docker-compose.yml.yml,app,OK,0.0047,36,False
modification,composemorph,env,JosueCoto2__AgroflexSOA__docker-compose.yml.yml,admin,OK,0.0082,76,True
modification,yamlcpp-careful,env,JosueCoto2__AgroflexSOA__docker-compose.yml.yml,admin,OK,0.0062,91,True
modification,yamlcpp-naive,env,JosueCoto2__AgroflexSOA__docker-compose.yml.yml,admin,OK,0.0069,91,False
modification,composemorph,env,JuniorMinkoSon__SMART-FLLET__docker-compose.yml.yml,backend,OK,0.0047,7,True
modification,yamlcpp-careful,env,JuniorMinkoSon__SMART-FLLET__docker-compose.yml.yml,backend,OK,0.0046,11,True
modification,yamlcpp-naive,env,JuniorMinkoSon__SMART-FLLET__docker-compose.yml.yml,backend,OK,0.0036,16,False
modification,composemorph,env,K-Vincetti__autoRUZ__s2_db_hw_by_presentations_influxDb_docker-compose.yml.yml,explorer,OK,0.0044,2,
modification,yamlcpp-careful,env,K-Vincetti__autoRUZ__s2_db_hw_by_presentations_influxDb_docker-compose.yml.yml,explorer,OK,0.0034,5,
modification,yamlcpp-naive,env,K-Vincetti__autoRUZ__s2_db_hw_by_presentations_influxDb_docker-compose.yml.yml,explorer,OK,0.0032,5,
modification,composemorph,env,KARTHIK-BATTIPROLU__Agentic-Resume-Tailor__overleaf_services_notifications_docker-compose.yml.yml,mongo,OK,0.0059,11,
modification,yamlcpp-careful,env,KARTHIK-BATTIPROLU__Agentic-Resume-Tailor__overleaf_services_notifications_docker-compose.yml.yml,mongo,OK,0.0044,13,
modification,yamlcpp-naive,env,KARTHIK-BATTIPROLU__Agentic-Resume-Tailor__overleaf_services_notifications_docker-compose.yml.yml,mongo,OK,0.0052,13,
modification,composemorph,env,KTH__node-api__docker-compose.yml.in.yml,api,OK,0.0045,10,True
modification,yamlcpp-careful,env,KTH__node-api__docker-compose.yml.in.yml,api,OK,0.0039,10,True
modification,yamlcpp-naive,env,KTH__node-api__docker-compose.yml.in.yml,api,OK,0.0036,10,False
modification,composemorph,env,KTH__node-web__docker-compose.yml.in.yml,web,OK,0.0057,26,True
modification,yamlcpp-careful,env,KTH__node-web__docker-compose.yml.in.yml,web,OK,0.0051,30,False
modification,yamlcpp-naive,env,KTH__node-web__docker-compose.yml.in.yml,web,OK,0.0038,34,False
modification,composemorph,env,KamiALK__docker__databases_postgres_graph_docker-compose.yml.yml,music_db,OK,0.0073,12,True
modification,yamlcpp-careful,env,KamiALK__docker__databases_postgres_graph_docker-compose.yml.yml,music_db,OK,0.0064,13,True
modification,yamlcpp-naive,env,KamiALK__docker__databases_postgres_graph_docker-compose.yml.yml,music_db,OK,0.0056,14,False
modification,composemorph,env,Karnemorkon__matrix-dendrite-setup__docker-compose.yml.yml,admin-panel,OK,0.0072,68,
modification,yamlcpp-careful,env,Karnemorkon__matrix-dendrite-setup__docker-compose.yml.yml,admin-panel,OK,0.0054,80,
modification,yamlcpp-naive,env,Karnemorkon__matrix-dendrite-setup__docker-compose.yml.yml,admin-panel,OK,0.0054,80,
modification,composemorph,env,L-rrrr__PapiBank__docker-compose.yml.yml,db,OK,0.0049,4,True
modification,yamlcpp-careful,env,L-rrrr__PapiBank__docker-compose.yml.yml,db,OK,0.003,7,True
modification,yamlcpp-naive,env,L-rrrr__PapiBank__docker-compose.yml.yml,db,OK,0.0031,9,False
modification,composemorph,env,LegitCamper__homelab__homeserver_docker_compose.yml.yml,audiobookshelf,OK,0.0176,142,
modification,yamlcpp-careful,env,LegitCamper__homelab__homeserver_docker_compose.yml.yml,audiobookshelf,OK,0.0164,163,
modification,yamlcpp-naive,env,LegitCamper__homelab__homeserver_docker_compose.yml.yml,audiobookshelf,OK,0.0142,163,
