op,file,service,before,after,total_lines,actual_changed_lines,expected_changed_lines,locality_ratio,baseline_noise_changed_lines,incremental_changed_lines,adjusted_locality_ratio,elapsed_s,status
restart,BlackAntik__service-oriented-architecture-__kafka_clickhouse_postgresql_docker-compose.yml.yml,aggregation,on-failure,always,261,56,1,0.017857,55,1,1.0,0.0063,OK
restart,Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,bge-m3,unless-stopped,on-failure,551,325,1,0.003077,324,1,1.0,0.0101,OK
restart,Bola-j__SolKey__docker-compose.yml.yml,mailpit,unless-stopped,on-failure,7,3,1,0.333333,2,1,1.0,0.0018,OK
restart,BrianTz79__Portafolio-Brian__docker-compose.yml.yml,cloudflared,unless-stopped,on-failure,15,3,1,0.333333,2,1,1.0,0.0022,OK
restart,Broseki__Broseki-Website__docker-compose.yml.yml,web,always,on-failure,6,2,1,0.5,1,1,1.0,0.0023,OK
restart,CEIJ-GPSDE__GoTracker__docker-compose.yml.yml,location-tracker-feature,unless-stopped,on-failure,108,22,1,0.045455,21,1,1.0,0.0039,OK
restart,CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,backend,unless-stopped,on-failure,636,340,1,0.002941,339,1,1.0,0.0069,OK
restart,CNR-ISMAR__iws__docker-compose.yml.old.yml,celery,unless-stopped,on-failure,306,129,1,0.007752,128,1,1.0,0.0044,OK
restart,CarMi0Proggramer__php-erp-challenge__docker-compose.yml.yml,db,unless-stopped,on-failure,10,1,1,1.0,0,1,1.0,0.0018,OK
restart,CilentoX__wpp-sherek-multi__docker-compose.yml.yml,shrek-bot,unless-stopped,on-failure,10,2,1,0.5,1,1,1.0,0.0018,OK
restart,CodesWhat__drydock__test_qa-compose.yml.yml,portainer,unless-stopped,on-failure,636,244,1,0.004098,243,1,1.0,0.0074,OK
restart,DDS-Solutions__AI-TadPole-OS__docker-compose.yml.yml,grafana,unless-stopped,on-failure,73,20,1,0.05,19,1,1.0,0.0028,OK
restart,DEDSEC-0010__sentiment-serve__docker-compose.yml.yml,api,unless-stopped,on-failure,56,17,1,0.058824,16,1,1.0,0.0032,OK
restart,DEIPworld__deip-orip-client__docker-compose.yml.old.yml,deip-client,always,on-failure,11,10,1,0.1,10,0,1.0,0.0026,OK
restart,DaniilZebzeev__hse-ml-contrast-checker__docker-compose.yml.yml,web,unless-stopped,on-failure,38,10,1,0.1,9,1,1.0,0.0024,OK
restart,Darkbuilder646__Task-Gestion__TaskGestion_-_Back_taskgestion_docker-compose.yml.yml,postgres,always,on-failure,18,5,1,0.2,4,1,1.0,0.0029,OK
restart,DataChef07__NewsApp__docker-compose.yml.yml,mongo_db,always,on-failure,42,14,1,0.071429,13,1,1.0,0.0035,OK
restart,DataScientest-Studio__juin23_continu_mlops_meteo__docker-compose.yml.yml,api,always,on-failure,62,22,1,0.045455,21,1,1.0,0.0038,OK
restart,Dataman-Cloud__offline-prometheus__docker-compose.yml.tmp.yml,grafana,always,on-failure,38,8,1,0.125,7,1,1.0,0.0036,OK
restart,DavideC0__Esercizi__mongodb_docker-compose.yml.yml,mongo,always,on-failure,27,22,1,0.045455,22,0,1.0,0.0037,OK
restart,DevModeVivek__book-management-system__docker-compose.yml.yml,rabbitmq,unless-stopped,on-failure,74,15,1,0.066667,14,1,1.0,0.0043,OK
restart,DevYangJC__DataLoom__deplay_docker-compose.yml.yml,dataloom-server,unless-stopped,on-failure,33,11,1,0.090909,10,1,1.0,0.0038,OK
restart,DigneZzZ__dwg__docker-compose.yml.CLI.yml,adguardhome,unless-stopped,on-failure,50,12,1,0.083333,11,1,1.0,0.0041,OK
restart,DigneZzZ__dwg__docker-compose.yml.DARK.yml,adwireguard,unless-stopped,on-failure,48,20,1,0.05,19,1,1.0,0.0029,OK
restart,DimasHernandez__authentication-microservice__local_environment_docker-compose.yml.yml,authentication-msvc,always,on-failure,144,25,1,0.04,24,1,1.0,0.0054,OK
restart,EBiM-Benchmark__benchmark__task3_isaacsim_docker-compose.yml.yml,browser_controller,unless-stopped,on-failure,84,15,1,0.066667,14,1,1.0,0.005,OK
restart,EDDI-RobotAcademy__noodle-frontend__docker-compose.yml.yml,nginx,unless-stopped,on-failure,17,5,1,0.2,4,1,1.0,0.0036,OK
restart,EgeOzdemirr__WebProject__docker-compose.yml.yml,mongodb,unless-stopped,on-failure,56,20,1,0.05,19,1,1.0,0.0038,OK
restart,EldarTechWizard__medication-reminder__docker-compose.yml.yml,db,always,on-failure,95,15,1,0.066667,14,1,1.0,0.0036,OK
restart,ElizaZadura__grafana-gpu-metrics__docker-compose.yml.yml,grafana,unless-stopped,on-failure,37,8,1,0.125,7,1,1.0,0.0039,OK
restart,EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,jicofo,${RESTART_POLICY},on-failure,505,924,1,0.001082,924,0,1.0,0.0088,OK
restart,EviL345__praktika_bot__docker-compose.yml.yml,bot,unless-stopped,on-failure,48,9,1,0.111111,8,1,1.0,0.0038,OK
restart,EvilFreelancer__docker-nextcloud__docker-compose.yml.dist.yml,certbot,unless-stopped,on-failure,59,32,1,0.03125,31,1,1.0,0.0036,OK
restart,FarhadAlimohammadi-dir__vulnrepro-benchmark__benchmark_release_public_case_000028_src_docker-compose.yml.yml,neuralops,unless-stopped,on-failure,22,6,1,0.166667,5,1,1.0,0.0031,OK
restart,FtHalima__Smart-Internship-Freelance-Matching-Platform__smart-match-backend_docker-compose.yml.yml,backend,unless-stopped,on-failure,45,9,1,0.111111,8,1,1.0,0.0034,OK
restart,GEMILUXVII__github-telegram-bot__docker-compose.yml.yml,githubbot,unless-stopped,on-failure,25,10,1,0.1,9,1,1.0,0.0034,OK
